x_signal_1,x_signal_2,x_signal_3,x_independent_1,x_independent_2,x_mixed_collinear,noise_1,noise_2,noise_3,noise_4,noise_5,weak_signal,y
0.2890354879196021,0.31289159125102756,0.2964674778736225,-0.9201171679059819,-1.1881677288805617,-1.0936613889542255,1.6141139230244876,0.25234583134144734,0.1523003725473193,1.1358298488501297,0.8837849612619612,-0.8562618789160474,22.217412711020174
-1.034387133758931,-0.9790318055210885,-1.0385038155871325,-0.8598686597268482,1.2236105370296417,-0.445233461657201,0.10090153514706786,-0.4783327614993951,0.7972725611692801,-0.03312605936201012,-0.3878106853742732,-0.7594143760618258,21.76688043838432
0.7177881915082343,0.6627494021542109,0.8052171507547519,1.4389322089965848,0.6850184938332355,1.2931139419028483,-0.6232291834461349,-0.9357331991843516,0.0167507090717422,-0.48464418961570654,-0.3003179731610725,1.474187526728104,20.273058874176648
0.8946914331045163,0.910864530260552,1.0280922948637428,-0.1094272120611932,0.004814356517414839,-0.18850450775117272,-0.6213944935471182,-1.188198689120337,3.179864488823514,1.2265347456065954,1.3823274458964647,0.3249369802253235,21.658102002797648
-1.9886440370108651,-1.8218734198396593,-2.0363807290306446,1.4402180327651364,-0.8034222227622027,0.8612626071978133,-0.6491231216382576,-1.651177759055531,0.15134693365674112,1.5511771328922608,-0.3538300375674132,-2.1469076017226802,4.816072595049828
-1.3275720334211765,-1.2112386786382805,-1.4602034456625834,-0.35904321204055073,-1.0808021817231699,-0.5151509187663114,-0.7089590210458417,-0.23495070377456886,0.19528209848970435,1.2553824609077604,-0.6325560363472975,0.15333576226392365,15.017498472988692
0.08130145117559454,0.11796249768989722,0.07849682695063184,1.44864311183659,-0.3241983044762795,0.9144252381293573,-1.2831478026036598,-1.469665442070305,-1.7104680495732754,-0.8530899972351577,1.8722346756364532,-0.3581137610963232,14.103090646973827
-0.30976020998106724,-0.3269917043160535,-0.35333190495495526,0.19341952608881227,0.4836365226540556,0.18403278848141402,-1.5004204022205085,-1.0005256841573922,-0.5434503273034238,-0.49524862019365573,-0.04767768161387231,1.4449787088271704,19.77519866332686
0.01238746944705954,-0.04759633542084246,0.031485117872641424,0.14930716291974128,-0.7505149382406346,-0.08317804753577819,-0.19500437765441916,-0.3939018728443025,1.1473776817998096,1.813736070314719,1.7684253285138456,-0.6112272948854203,18.508313657368696
-0.9165278596055098,-0.795531181325154,-1.001140076936276,1.620173910515774,0.4452600057869672,1.3667374573354967,-0.5929258703203995,-1.3359173093914338,-1.3354568503598725,0.24113969200002205,-1.398391910690002,0.7953127954538521,13.688333770602709
0.8804031233114699,0.8539772545254597,0.849667736858509,-0.2615078246512698,-1.0273257326931267,-0.3680408000286335,1.1071592854432952,0.37975218849869696,-2.157557174301955,-0.26762706489607857,0.5181848827845018,2.0395174248245627,23.080731428579845
0.7689945036182949,0.7781504583169004,0.8894385458858918,-1.0415743101357888,-0.16556440958238616,-0.774007560215794,0.29307665326691656,0.7402230636056872,0.03231547118757482,0.7183479613308372,2.071082599216615,-0.6176056431828861,23.888024597495715
0.07969104498268817,0.069983160314825,0.035134454612093115,-0.44078939317942734,0.23763265400437003,-0.2652913537841024,0.2653176800779831,-0.5494270197753985,1.370744507474978,1.0072990673581124,0.029750744658861888,-0.17340381148982797,20.287631353663603
1.1267236562438894,1.1230897562066837,1.1938869427502585,0.35879357419873475,2.552994101972167,0.8476481258575289,-0.7431204075544506,-0.43702730761000175,0.042381228696125636,-0.5714495709282644,-0.2640044922677962,0.7267976362348604,29.349183487589265
0.4093653710547804,0.4535385952098488,0.39350146551579934,-1.6447350766579316,-1.2838219955825718,-1.6401793660566533,-0.1210284157799757,0.5374297701390774,-0.3361246026263436,0.21943995861993149,-1.1677519175984197,-0.7170929498785608,22.431468206912285
-0.9097880348375249,-0.7856863285613244,-0.9687746187750162,0.4687314993857983,1.52420473806754,0.6917296419899019,0.36100110363144033,-0.713995097234679,-1.85848793774098,0.9265600692170585,1.0823430544352473,0.01250720784285908,13.532350053498739
0.3699277271058978,0.39754189123753086,0.39779680901122977,-0.3489050788427599,0.11491480656994231,-0.20015526069113895,0.7161957397126754,-0.7827339115972951,0.45225412270219334,-1.1602871459598532,-0.7701280826406874,-0.11429505228124265,23.596828733970572
-0.9177313640391785,-0.9607536283070796,-0.9797705374379453,1.3076654369415706,0.6984871217518922,1.1823007546743383,-0.09389182651836551,1.1964984781862904,0.6612751088830449,0.012345457426139817,-0.09480855938998854,-0.5327323518420649,12.659169709732737
0.7898828064655524,0.7529050869114443,0.902452515437776,-2.313645226766371,-0.017692634376180585,-1.9076492375268332,1.079123779324209,0.8841877387127871,-1.7817324991011003,-1.1143896530507154,-1.2345022797926115,0.3124734831002934,29.65921495554942
-0.0360968477941897,0.029245768253924886,0.045522583348796664,-0.49073638231259664,0.445372964546707,-0.3195632078591709,0.007989308907942713,0.6015500023439195,1.1345324486972188,-0.9835804969268109,1.5568946000974326,0.05628694228268835,24.112639859695953
-0.13727748333375484,-0.16463493246783706,-0.24072471407966947,-1.7148550057193608,-0.1514522230808784,-1.2276437059312475,0.7928471185176799,0.9256446213940929,0.7656955258921091,-0.5631000774803041,1.1548853107256827,0.1084220600124621,23.49223351103692
-0.68705057945219,-0.7394166574025898,-0.7763894160513672,-0.37146510409735745,1.5144162944589865,0.10634244936605973,-0.4898522085891503,-1.977278725367363,1.1323159425473455,0.47711953787947037,-0.031584749213130925,-0.8031052087779667,22.499635103122458
1.244549438515088,1.1379487102661334,1.412586098881821,0.21353648880446008,-0.5208920411088975,-0.0834313567221182,-1.8125883665686418,1.3538355467931074,0.5835250918333419,-0.32202262863813463,-1.154148935586928,-0.1884093227475443,23.752827146911113
-0.18265224530471424,-0.10975458816755865,-0.1542042314924713,-0.14094762268635244,1.1794465180176859,0.3776166070175092,0.26835898801852265,0.3920621165837422,0.6536827088113185,-0.6484181249684061,1.535907049242632,-0.1649464334454711,24.28465073295469
-0.4331024701341823,-0.4251785508332276,-0.49571553167685045,-0.3130442560390462,-0.6696935079934678,-0.4045219076128328,0.7253240631466256,1.010781384005735,0.5207208987017389,0.051554563324959245,-0.36593172704714716,-0.17325598788472735,16.145381071161275
-0.4169700912205556,-0.36365127943465675,-0.38961222239812354,-0.10333603737101504,-0.29754472401697185,-0.12114149228743161,0.5753473318075695,0.3871617791163626,0.8684723215011957,-1.1469627282664296,-1.1052048408175186,-0.5444894050930856,18.041735256648384
0.43853545321659376,0.5810609111468631,0.6560783350501402,0.32873047980288006,-1.0705297093516921,0.010877412997847773,0.42218666143744,0.048924824680156194,-1.8187577691239185,0.4288032178339101,-1.762118012472544,0.4836323977520229,20.08242070459248
0.4031546964130893,0.29846194447032465,0.48265175869074556,-1.0256235009010704,0.2899389203929972,-0.7261405328703684,-0.3485869659549873,-0.2753092123620546,-1.5010594336215146,1.13138676195831,-0.6459651318937749,-1.7051285293659733,24.39390878339636
0.3733328144870107,0.3563156392444072,0.39674362976745214,0.9733576179666938,1.1849680925591985,0.9680543420691083,-0.8067462514455923,0.36714437688620544,-0.7360079001897717,-0.07920404098801156,-1.4546381225299396,-0.6066464754301552,23.03643017428214
0.4125998892077455,0.42415748663998076,0.46274065464376685,0.698538363080503,-0.056825181717446334,0.6794314756862909,0.5517282690437805,-0.3117479089045521,-0.12982017167255325,-0.2026489933002083,-0.6228208365228246,-0.15068152530048975,19.110505058821072
2.0861899107396535,2.0755044434383367,2.3183888186001527,0.4256107455726309,-0.12370319740097457,0.36853872939864957,0.42644741619827503,0.8678761000651124,0.3881369233081794,0.3734403532155694,0.7444087336977152,-0.21362090676946666,30.369060866311507
-0.4628138045079706,-0.36534126401219436,-0.49810262432638075,0.4201837885742056,-1.0356122567522403,0.1219897533312882,-0.5608990908438263,-1.5864566445522004,0.32468165322885006,-2.028469418831545,-0.3754001639752333,1.5072735098935064,18.629699255214167
-0.519196237075322,-0.44619111768022846,-0.55656325055626,0.35919286199121714,-0.144217047499354,0.27944351995603117,1.1094241891920569,-0.5415758617942777,1.1171058114560313,0.5368174565978674,0.3556933821137109,-0.1348109719965095,17.216957405185514
-0.8429558160133036,-0.7712928880838867,-0.878555174880606,2.0149692196096627,-1.8826826128626193,0.9602908702626575,-0.8828655145476005,2.0448232484766464,1.148495298580351,3.1018858037448633,-0.7233346595322319,-0.06736214024845999,9.086086872337301
0.6310982624952836,0.6158094426193963,0.7336703451177395,-0.17833013045310292,-1.1170305259049478,-0.31080281397684223,-0.5835233787910404,-0.6260804635723924,-0.8723851082937929,-0.12267622111472039,0.06516906636423135,-0.2984368811928121,22.866237726484403
1.1470738294800753,1.0708529380463017,1.291735577837235,-0.42355437955683134,0.522814261631186,-0.25441283190076697,1.636425212341665,-0.23868372306347801,0.23857611005047125,-0.11912503371633071,1.920900822086021,0.3229127674433065,24.688731099400727
-0.10111347180189079,-0.10625464418684435,-0.14281581816880556,-0.35276307339387514,1.1619318837298407,0.048573609739105475,0.8685819377339127,-0.8825809333500763,-0.8478315477218382,0.7436070000996834,-0.3484860780268965,-1.2494377015991964,20.469731163666374
-0.8306124453253902,-0.8011735088813452,-0.9202061837511791,-1.0717842581046921,2.9008370159000063,-0.20978013204068297,-0.3580093058910226,0.3358456728858239,-0.18824703835356665,1.645332668197962,0.38442943761965875,-0.4218639791838319,26.5887877547524
-0.7613704874939641,-0.7807470602726382,-0.8505821748232006,-1.4630196007182654,-0.6896257283207776,-1.432939840670695,0.2873807096435505,-0.7362648901421949,0.32179136904849476,0.974967844434135,-1.5655272274684384,-1.1843527933031277,19.809122297439206
0.6078890370629056,0.6631960666908511,0.6675289039150565,-0.9935305321908043,1.4472510675355745,-0.3578718360469605,0.15479224452383833,-0.1856109348070501,-3.4087120764716907,-2.1556068785835505,1.5201061224168706,-0.08222574840875219,27.158026006725006
0.7410567765553255,0.7412812884525461,0.8380329140039618,-0.07841555757350335,0.14876435006060879,-0.08634852204056798,-2.7456138649773782,0.8488665360350706,2.4112440396396844,0.5633988376627469,-0.47720662894486526,-2.3369403149414647,23.445839114874012
0.5884618611259785,0.5236389477179962,0.5813322205274578,0.41629518339018723,-0.06701647355342914,0.13633386345050127,-0.9064739494733817,-0.6987634188148159,0.5664086773974751,2.5719301452416747,1.050533649906501,-0.9650569279519672,17.374813477849763
-0.6149281149151729,-0.6793456182441985,-0.7769143985361071,0.1343615368109588,0.45311056932365706,0.2572975551748994,-0.050846617109281525,0.7886111192652209,-0.595703275413406,0.6224410467594651,-0.12318029575890527,1.2642734923277252,17.71508301996329
